date,actual_balances_bln,required_reserves_bln,accounting_reserves_bln,ruonia
2023-03-14,1271.0,1173.35,211.2,7.602
2023-03-15,1269.45,1173.06,211.15,7.658
2023-03-16,1276.27,1172.78,211.1,7.475
2023-03-17,1217.26,1172.53,211.05,7.795
2023-03-18,1278.68,1172.29,211.01,7.857
2023-03-19,1330.42,1172.08,210.97,7.943
2023-03-20,1305.32,1171.89,210.94,7.68
2023-03-21,1292.22,1171.73,210.91,7.859
2023-03-22,1296.86,1171.59,210.89,7.902
2023-03-23,1245.05,1171.47,210.86,8.053
2023-03-24,1295.74,1171.38,210.85,8.053
2023-03-25,1287.12,1171.31,210.84,7.955
2023-03-26,1328.84,1171.26,210.83,7.716
2023-03-27,1336.47,1171.24,210.82,7.671
2023-03-28,1333.94,1171.24,210.82,7.799
2023-03-29,1337.07,1171.26,210.83,7.947
2023-03-30,1302.7,1171.31,210.84,7.954
2023-03-31,1355.75,1171.39,210.85,8.122
2023-04-01,1363.25,1171.49,210.87,7.96
2023-04-02,1382.71,1171.61,210.89,7.791
2023-04-03,1406.85,1171.76,210.92,7.819
2023-04-04,1326.75,1171.93,210.95,7.899
2023-04-05,1357.84,1172.13,210.98,7.988
2023-04-06,1351.02,1172.35,211.02,8.252
2023-04-07,1370.64,1172.59,211.07,7.965
2023-04-08,1295.2,1172.86,211.11,7.732
2023-04-09,1286.48,1173.15,211.17,7.703
2023-04-10,1309.77,1173.46,211.22,7.594
2023-04-11,1257.48,1173.8,211.28,7.554
2023-04-12,1252.61,1174.15,211.35,7.505
2023-04-13,1246.33,1174.53,211.42,7.706
2023-04-14,1254.12,1174.93,211.49,7.655
2023-04-15,1228.34,1175.36,211.56,7.52
2023-04-16,1248.07,1175.8,211.64,7.543
2023-04-17,1240.0,1176.26,211.73,7.455
2023-04-18,1291.82,1176.74,211.81,7.917
2023-04-19,1325.03,1177.25,211.9,7.994
2023-04-20,1302.53,1177.77,212.0,7.888
2023-04-21,1326.71,1178.31,212.09,7.981
2023-04-22,1300.05,1178.86,212.2,7.732
2023-04-23,1306.3,1179.43,212.3,7.804
2023-04-24,1298.34,1180.02,212.4,7.853
2023-04-25,1315.73,1180.63,212.51,7.919
2023-04-26,1337.78,1181.25,212.62,7.808
2023-04-27,1320.11,1181.88,212.74,8.093
2023-04-28,1348.18,1182.53,212.86,7.8
2023-04-29,1326.76,1183.19,212.97,7.773
2023-04-30,1369.16,1183.87,213.1,7.915
2023-05-01,1347.16,1184.55,213.22,7.971
2023-05-02,1385.48,1185.25,213.34,7.843
2023-05-03,1374.0,1185.95,213.47,7.851
2023-05-04,1410.91,1186.67,213.6,7.665
2023-05-05,1355.54,1187.39,213.73,7.699
2023-05-06,1280.52,1188.12,213.86,7.646
2023-05-07,1300.03,1188.86,213.99,7.494
2023-05-08,1282.24,1189.6,214.13,7.344
2023-05-09,1279.99,1190.35,214.26,7.497
2023-05-10,1320.52,1191.1,214.4,7.574
2023-05-11,1302.1,1191.85,214.53,7.744
2023-05-12,1286.12,1192.61,214.67,7.659
2023-05-13,1282.04,1193.37,214.81,7.728
2023-05-14,1270.99,1194.13,214.94,7.487
2023-05-15,1314.02,1194.89,215.08,7.41
2023-05-16,1255.41,1195.65,215.22,7.563
2023-05-17,1236.99,1196.41,215.35,7.388
2023-05-18,1348.93,1197.17,215.49,8.163
2023-05-19,1323.11,1197.92,215.63,7.881
2023-05-20,1370.42,1198.67,215.76,7.819
2023-05-21,1313.1,1199.41,215.89,7.74
2023-05-22,1343.88,1200.15,216.03,7.84
2023-05-23,1351.15,1200.88,216.16,7.72
2023-05-24,1319.36,1201.6,216.29,7.501
2023-05-25,1319.27,1202.31,216.42,7.931
2023-05-26,1357.84,1203.02,216.54,7.731
2023-05-27,1361.01,1203.71,216.67,7.721
2023-05-28,1324.79,1204.4,216.79,7.459
2023-05-29,1338.83,1205.07,216.91,7.611
2023-05-30,1315.73,1205.73,217.03,7.479
2023-05-31,1392.25,1206.38,217.15,7.638
2023-06-01,1380.45,1207.02,217.26,7.66
2023-06-02,1388.89,1207.64,217.37,7.934
2023-06-03,1360.42,1208.24,217.48,7.877
2023-06-04,1377.39,1208.83,217.59,7.548
2023-06-05,1323.55,1209.4,217.69,7.235
2023-06-06,1320.31,1209.96,217.79,7.192
2023-06-07,1337.23,1210.5,217.89,7.438
2023-06-08,1345.56,1211.02,217.98,7.334
2023-06-09,1379.39,1211.52,218.07,7.332
2023-06-10,1324.57,1212.0,218.16,7.436
2023-06-11,1344.14,1212.47,218.24,7.157
2023-06-12,1295.22,1212.91,218.32,7.154
2023-06-13,1270.08,1213.33,218.4,6.979
2023-06-14,1292.51,1213.73,218.47,7.323
2023-06-15,1258.64,1214.11,218.54,7.541
2023-06-16,1288.13,1214.47,218.6,7.406
2023-06-17,1265.44,1214.8,218.66,7.434
2023-06-18,1305.44,1215.12,218.72,7.313
2023-06-19,1383.7,1215.41,218.77,7.383
2023-06-20,1332.16,1215.67,218.82,7.257
2023-06-21,1307.93,1215.92,218.87,7.417
2023-06-22,1365.24,1216.14,218.9,7.613
2023-06-23,1332.5,1216.33,218.94,7.551
2023-06-24,1377.0,1216.5,218.97,7.316
2023-06-25,1342.67,1216.65,219.0,7.244
2023-06-26,1353.8,1216.78,219.02,7.187
2023-06-27,1381.07,1216.88,219.04,7.439
2023-06-28,1394.93,1216.95,219.05,7.716
2023-06-29,1407.51,1217.0,219.06,7.723
2023-06-30,1397.41,1217.03,219.06,7.368
2023-07-01,1419.55,1217.03,219.07,7.732
2023-07-02,1432.36,1217.01,219.06,7.611
2023-07-03,1427.67,1216.96,219.05,7.287
2023-07-04,1426.49,1216.89,219.04,7.489
2023-07-05,1403.13,1216.79,219.02,7.773
2023-07-06,1452.26,1216.68,219.0,7.829
2023-07-07,1442.97,1216.53,218.98,7.674
2023-07-08,1364.77,1216.37,218.95,7.656
2023-07-09,1402.77,1216.18,218.91,7.301
2023-07-10,1343.16,1215.97,218.87,7.545
2023-07-11,1409.98,1215.74,218.83,7.803
2023-07-12,1372.14,1215.49,218.79,7.83
2023-07-13,1378.31,1215.21,218.74,7.936
2023-07-14,1361.49,1214.91,218.68,8.22
2023-07-15,1332.86,1214.6,218.63,8.282
2023-07-16,1366.6,1214.26,218.57,8.348
2023-07-17,1378.26,1213.9,218.5,8.363
2023-07-18,1458.32,1213.52,218.43,8.786
2023-07-19,1443.18,1213.13,218.36,8.958
2023-07-20,1405.09,1212.71,218.29,9.123
2023-07-21,1426.99,1212.28,218.21,9.27
2023-07-22,1515.45,1211.84,218.13,9.333
2023-07-23,1457.45,1211.37,218.05,9.29
2023-07-24,1525.74,1210.89,217.96,9.433
2023-07-25,1488.15,1210.4,217.87,9.703
2023-07-26,1520.3,1209.89,217.78,10.018
2023-07-27,1554.67,1209.36,217.69,10.415
2023-07-28,1540.12,1208.83,217.59,10.434
2023-07-29,1610.73,1208.28,217.49,10.682
2023-07-30,1594.83,1207.72,217.39,10.78
2023-07-31,1620.3,1207.15,217.29,10.742
2023-08-01,1620.45,1206.57,217.18,11.031
2023-08-02,1655.84,1205.98,217.08,11.173
2023-08-03,1689.62,1205.38,216.97,11.598
2023-08-04,1663.81,1204.78,216.86,11.686
2023-08-05,1644.62,1204.17,216.75,11.305
2023-08-06,1600.9,1203.55,216.64,11.513
2023-08-07,1636.81,1202.93,216.53,11.758
2023-08-08,1634.25,1202.3,216.41,11.666
2023-08-09,1601.36,1201.67,216.3,11.915
2023-08-10,1628.98,1201.04,216.19,12.086
2023-08-11,1622.03,1200.4,216.07,11.981
2023-08-12,1599.12,1199.77,215.96,12.162
2023-08-13,1620.46,1199.13,215.84,11.88
2023-08-14,1609.46,1198.5,215.73,11.935
2023-08-15,1597.55,1197.86,215.62,12.158
2023-08-16,1590.08,1197.23,215.5,12.132
2023-08-17,1581.88,1196.61,215.39,12.097
2023-08-18,1638.13,1195.98,215.28,12.405
2023-08-19,1641.94,1195.37,215.17,12.223
2023-08-20,1617.8,1194.76,215.06,12.061
2023-08-21,1684.12,1194.15,214.95,11.986
2023-08-22,1589.02,1193.55,214.84,11.727
2023-08-23,1602.19,1192.96,214.73,11.771
2023-08-24,1599.57,1192.38,214.63,11.668
2023-08-25,1651.75,1191.81,214.53,11.385
2023-08-26,1574.37,1191.25,214.43,11.251
2023-08-27,1609.53,1190.71,214.33,11.294
2023-08-28,1602.37,1190.17,214.23,10.922
2023-08-29,1600.75,1189.65,214.14,10.554
2023-08-30,1616.66,1189.14,214.04,10.419
2023-08-31,1611.57,1188.64,213.96,10.478
2023-09-01,1569.37,1188.16,213.87,10.505
2023-09-02,1576.97,1187.7,213.79,10.048
2023-09-03,1523.9,1187.25,213.71,9.946
2023-09-04,1558.02,1186.82,213.63,9.585
2023-09-05,1457.99,1186.41,213.55,9.179
2023-09-06,1459.69,1186.01,213.48,8.854
2023-09-07,1413.83,1185.64,213.41,9.022
2023-09-08,1445.87,1185.28,213.35,8.711
2023-09-09,1384.82,1184.94,213.29,8.629
2023-09-10,1409.95,1184.62,213.23,8.175
2023-09-11,1363.89,1184.33,213.18,8.081
2023-09-12,1356.31,1184.05,213.13,7.97
2023-09-13,1384.8,1183.8,213.08,7.843
2023-09-14,1357.3,1183.56,213.04,7.852
2023-09-15,1355.51,1183.35,213.0,7.662
2023-09-16,1351.58,1183.17,212.97,7.442
2023-09-17,1288.73,1183.0,212.94,7.512
2023-09-18,1398.82,1182.86,212.91,7.536
2023-09-19,1325.5,1182.74,212.89,7.241
2023-09-20,1367.94,1182.65,212.88,7.389
2023-09-21,1336.38,1182.58,212.86,7.227
2023-09-22,1324.35,1182.53,212.86,7.117
2023-09-23,1357.71,1182.51,212.85,7.26
2023-09-24,1365.98,1182.51,212.85,6.781
2023-09-25,1367.73,1182.53,212.86,6.986
2023-09-26,1355.89,1182.58,212.87,6.812
2023-09-27,1358.48,1182.66,212.88,6.849
2023-09-28,1372.13,1182.76,212.9,6.96
2023-09-29,1372.39,1182.88,212.92,6.963
2023-09-30,1382.68,1183.03,212.95,6.708
2023-10-01,1379.9,1183.2,212.98,6.777
2023-10-02,1397.9,1183.4,213.01,6.626
2023-10-03,1346.57,1183.62,213.05,6.458
2023-10-04,1381.36,1183.86,213.09,6.648
2023-10-05,1354.42,1184.13,213.14,6.896
2023-10-06,1390.23,1184.42,213.2,6.936
2023-10-07,1418.2,1184.73,213.25,6.755
2023-10-08,1298.3,1185.07,213.31,6.179
2023-10-09,1307.01,1185.42,213.38,6.319
2023-10-10,1315.35,1185.8,213.44,6.374
2023-10-11,1246.93,1186.2,213.52,6.432
2023-10-12,1274.12,1186.63,213.59,6.513
2023-10-13,1286.59,1187.07,213.67,6.479
2023-10-14,1207.87,1187.53,213.76,6.371
2023-10-15,1243.5,1188.01,213.84,6.218
2023-10-16,1283.26,1188.52,213.93,6.009
2023-10-17,1276.06,1189.04,214.03,6.297
2023-10-18,1328.33,1189.58,214.12,6.608
2023-10-19,1336.91,1190.13,214.22,6.732
2023-10-20,1321.1,1190.71,214.33,6.526
2023-10-21,1328.95,1191.29,214.43,6.713
2023-10-22,1311.67,1191.9,214.54,6.798
2023-10-23,1324.49,1192.52,214.65,6.51
2023-10-24,1312.7,1193.15,214.77,6.516
2023-10-25,1360.24,1193.8,214.88,6.643
2023-10-26,1372.67,1194.46,215.0,6.932
2023-10-27,1376.99,1195.14,215.12,6.589
2023-10-28,1345.47,1195.82,215.25,6.687
2023-10-29,1341.35,1196.52,215.37,6.485
2023-10-30,1398.08,1197.22,215.5,6.466
2023-10-31,1389.08,1197.94,215.63,6.551
2023-11-01,1390.66,1198.66,215.76,6.802
2023-11-02,1374.77,1199.39,215.89,6.941
2023-11-03,1402.11,1200.13,216.02,6.804
2023-11-04,1371.53,1200.87,216.16,6.657
2023-11-05,1340.55,1201.62,216.29,6.671
2023-11-06,1356.64,1202.37,216.43,6.273
2023-11-07,1360.46,1203.12,216.56,6.282
2023-11-08,1337.09,1203.88,216.7,6.223
2023-11-09,1286.86,1204.64,216.84,6.689
2023-11-10,1316.4,1205.4,216.97,6.664
2023-11-11,1353.22,1206.16,217.11,6.791
2023-11-12,1280.71,1206.92,217.25,6.255
2023-11-13,1292.05,1207.68,217.38,6.551
2023-11-14,1318.17,1208.44,217.52,6.412
2023-11-15,1294.85,1209.19,217.65,6.586
2023-11-16,1330.8,1209.94,217.79,6.378
2023-11-17,1256.07,1210.68,217.92,6.78
2023-11-18,1317.59,1211.42,218.05,6.903
2023-11-19,1364.82,1212.15,218.19,6.726
2023-11-20,1311.56,1212.87,218.32,6.763
2023-11-21,1335.0,1213.58,218.45,6.622
2023-11-22,1340.79,1214.29,218.57,6.731
2023-11-23,1369.29,1214.98,218.7,6.833
2023-11-24,1365.48,1215.67,218.82,6.695
2023-11-25,1368.48,1216.34,218.94,6.976
2023-11-26,1356.78,1217.0,219.06,6.938
2023-11-27,1400.05,1217.65,219.18,6.667
2023-11-28,1469.74,1218.29,219.29,6.822
2023-11-29,1404.1,1218.91,219.4,6.837
2023-11-30,1398.36,1219.51,219.51,6.996
2023-12-01,1374.17,1220.1,219.62,6.911
2023-12-02,1394.27,1220.67,219.72,6.837
2023-12-03,1407.97,1221.23,219.82,6.993
2023-12-04,1403.94,1221.77,219.92,6.815
2023-12-05,1416.91,1222.29,220.01,7.096
2023-12-06,1386.43,1222.79,220.1,6.697
2023-12-07,1373.32,1223.27,220.19,6.67
2023-12-08,1339.54,1223.74,220.27,6.958
2023-12-09,1312.35,1224.18,220.35,6.844
2023-12-10,1363.17,1224.6,220.43,6.78
2023-12-11,1326.65,1225.0,220.5,6.792
2023-12-12,1283.16,1225.38,220.57,6.602
2023-12-13,1329.97,1225.74,220.63,6.754
2023-12-14,1330.05,1226.07,220.69,6.839
2023-12-15,1247.65,1226.39,220.75,6.735
2023-12-16,1277.04,1226.68,220.8,6.816
2023-12-17,1287.81,1226.94,220.85,6.933
2023-12-18,1372.57,1227.19,220.89,7.008
2023-12-19,1342.52,1227.41,220.93,6.849
2023-12-20,1334.42,1227.6,220.97,6.914
2023-12-21,1369.04,1227.77,221.0,7.39
2023-12-22,1344.52,1227.92,221.03,7.211
2023-12-23,1369.9,1228.05,221.05,7.102
2023-12-24,1337.94,1228.15,221.07,7.072
2023-12-25,1338.13,1228.22,221.08,6.885
2023-12-26,1390.83,1228.27,221.09,7.264
2023-12-27,1386.67,1228.3,221.09,7.137
2023-12-28,1408.59,1228.3,221.09,7.438
2023-12-29,1383.74,1228.28,221.09,7.312
2023-12-30,1384.8,1228.23,221.08,7.435
2023-12-31,1438.43,1228.16,221.07,7.219
2024-01-01,1380.31,1228.06,221.05,7.249
2024-01-02,1445.55,1227.95,221.03,7.264
2024-01-03,1449.96,1227.8,221.0,7.343
2024-01-04,1441.29,1227.64,220.98,7.4
2024-01-05,1407.2,1227.45,220.94,7.362
2024-01-06,1402.82,1227.24,220.9,7.577
2024-01-07,1413.17,1227.01,220.86,7.164
2024-01-08,1314.97,1226.76,220.82,6.981
2024-01-09,1316.82,1226.48,220.77,7.014
2024-01-10,1345.74,1226.18,220.71,7.15
2024-01-11,1338.74,1225.87,220.66,7.141
2024-01-12,1293.88,1225.53,220.59,7.261
2024-01-13,1324.28,1225.17,220.53,7.161
2024-01-14,1312.07,1224.79,220.46,6.916
2024-01-15,1328.47,1224.4,220.39,7.065
2024-01-16,1301.76,1223.98,220.32,6.963
2024-01-17,1307.54,1223.55,220.24,6.976
2024-01-18,1361.0,1223.11,220.16,7.541
2024-01-19,1369.68,1222.64,220.08,7.614
2024-01-20,1318.87,1222.16,219.99,7.576
2024-01-21,1345.06,1221.67,219.9,7.505
2024-01-22,1348.86,1221.16,219.81,7.162
2024-01-23,1347.65,1220.63,219.71,7.262
2024-01-24,1367.24,1220.1,219.62,7.751
2024-01-25,1376.85,1219.55,219.52,7.478
2024-01-26,1377.63,1218.99,219.42,7.707
2024-01-27,1371.64,1218.42,219.32,7.508
2024-01-28,1365.98,1217.84,219.21,7.524
2024-01-29,1412.75,1217.25,219.11,7.395
2024-01-30,1402.26,1216.65,219.0,7.569
2024-01-31,1377.34,1216.05,218.89,7.607
2024-02-01,1399.66,1215.44,218.78,7.625
2024-02-02,1368.52,1214.82,218.67,7.582
2024-02-03,1409.23,1214.2,218.56,7.697
2024-02-04,1404.21,1213.57,218.44,7.443
2024-02-05,1324.56,1212.94,218.33,7.345
2024-02-06,1369.22,1212.31,218.22,7.638
2024-02-07,1304.72,1211.67,218.1,7.573
2024-02-08,1340.28,1211.04,217.99,7.585
2024-02-09,1366.43,1210.4,217.87,7.518
2024-02-10,1334.83,1209.77,217.76,7.251
2024-02-11,1302.77,1209.13,217.64,7.247
2024-02-12,1270.66,1208.5,217.53,7.515
2024-02-13,1257.93,1207.88,217.42,7.294
2024-02-14,1271.54,1207.26,217.31,7.392
2024-02-15,1258.9,1206.64,217.19,7.543
2024-02-16,1252.58,1206.03,217.08,7.464
2024-02-17,1256.8,1205.42,216.98,7.398
2024-02-18,1328.64,1204.82,216.87,7.711
2024-02-19,1339.94,1204.23,216.76,7.564
2024-02-20,1301.9,1203.65,216.66,7.609
2024-02-21,1315.47,1203.08,216.56,7.691
2024-02-22,1329.71,1202.52,216.45,7.933
2024-02-23,1332.93,1201.98,216.36,7.869
2024-02-24,1382.7,1201.44,216.26,7.829
2024-02-25,1353.3,1200.92,216.17,7.843
2024-02-26,1319.15,1200.41,216.07,7.707
2024-02-27,1370.56,1199.91,215.98,7.717
2024-02-28,1380.03,1199.43,215.9,7.891
2024-02-29,1371.59,1198.97,215.81,8.0
2024-03-01,1353.32,1198.52,215.73,7.928
2024-03-02,1423.48,1198.09,215.66,7.907
2024-03-03,1364.92,1197.68,215.58,7.723
2024-03-04,1405.36,1197.28,215.51,7.665
2024-03-05,1396.19,1196.91,215.44,7.886
2024-03-06,1404.5,1196.55,215.38,7.93
2024-03-07,1356.86,1196.21,215.32,7.765
2024-03-08,1328.32,1195.89,215.26,7.768
2024-03-09,1299.06,1195.6,215.21,7.691
2024-03-10,1329.99,1195.32,215.16,7.687
2024-03-11,1285.24,1195.07,215.11,7.666
2024-03-12,1295.61,1194.83,215.07,7.687
2024-03-13,1256.17,1194.62,215.03,7.648
2024-03-14,1254.52,1194.44,215.0,7.908
2024-03-15,1271.34,1194.27,214.97,7.792
2024-03-16,1271.89,1194.13,214.94,7.79
2024-03-17,1220.81,1194.01,214.92,7.665
2024-03-18,1334.79,1193.92,214.9,7.86
2024-03-19,1302.71,1193.85,214.89,7.764
2024-03-20,1347.22,1193.8,214.88,8.017
2024-03-21,1311.15,1193.78,214.88,8.355
2024-03-22,1295.51,1193.78,214.88,7.99
2024-03-23,1324.69,1193.8,214.88,7.992
2024-03-24,1306.99,1193.86,214.89,7.845
2024-03-25,1360.35,1193.93,214.91,7.788
2024-03-26,1338.67,1194.03,214.93,8.052
2024-03-27,1342.22,1194.15,214.95,7.866
2024-03-28,1365.87,1194.3,214.97,7.969
2024-03-29,1338.12,1194.47,215.0,7.855
2024-03-30,1339.03,1194.67,215.04,7.902
2024-03-31,1383.01,1194.89,215.08,7.701
2024-04-01,1355.69,1195.13,215.12,7.928
2024-04-02,1360.5,1195.4,215.17,8.208
2024-04-03,1406.7,1195.69,215.22,7.906
2024-04-04,1402.07,1196.0,215.28,7.828
2024-04-05,1363.72,1196.34,215.34,8.154
2024-04-06,1377.0,1196.69,215.4,7.904
2024-04-07,1368.63,1197.07,215.47,8.06
2024-04-08,1354.17,1197.47,215.55,7.565
2024-04-09,1330.45,1197.9,215.62,7.541
2024-04-10,1295.74,1198.34,215.7,7.672
2024-04-11,1311.46,1198.8,215.78,7.86
2024-04-12,1262.34,1199.28,215.87,7.759
2024-04-13,1270.66,1199.79,215.96,7.671
2024-04-14,1281.25,1200.31,216.06,7.617
2024-04-15,1282.88,1200.85,216.15,7.432
2024-04-16,1265.55,1201.4,216.25,7.649
2024-04-17,1268.95,1201.98,216.36,7.462
2024-04-18,1332.24,1202.56,216.46,7.948
2024-04-19,1325.32,1203.17,216.57,8.108
2024-04-20,1322.27,1203.79,216.68,7.996
2024-04-21,1320.79,1204.42,216.8,7.94
2024-04-22,1338.12,1205.07,216.91,7.803
2024-04-23,1346.29,1205.73,217.03,7.966
2024-04-24,1347.07,1206.41,217.15,8.011
2024-04-25,1323.25,1207.09,217.28,8.027
2024-04-26,1334.45,1207.79,217.4,8.099
2024-04-27,1372.94,1208.49,217.53,8.019
2024-04-28,1404.47,1209.21,217.66,7.784
2024-04-29,1383.27,1209.93,217.79,7.616
2024-04-30,1378.26,1210.66,217.92,7.842
2024-05-01,1398.95,1211.4,218.05,7.929
2024-05-02,1374.75,1212.14,218.18,8.067
2024-05-03,1433.13,1212.89,218.32,7.837
2024-05-04,1411.67,1213.64,218.45,7.78
2024-05-05,1394.64,1214.39,218.59,7.851
2024-05-06,1336.01,1215.15,218.73,7.476
2024-05-07,1326.92,1215.91,218.86,7.271
2024-05-08,1364.83,1216.67,219.0,7.614
2024-05-09,1327.73,1217.43,219.14,7.417
2024-05-10,1330.75,1218.19,219.27,7.538
2024-05-11,1334.3,1218.95,219.41,7.752
2024-05-12,1299.17,1219.71,219.55,7.715
2024-05-13,1313.27,1220.46,219.68,7.288
2024-05-14,1308.65,1221.21,219.82,7.406
2024-05-15,1262.39,1221.95,219.95,7.521
2024-05-16,1296.75,1222.69,220.08,7.799
2024-05-17,1285.7,1223.42,220.21,7.537
2024-05-18,1356.22,1224.14,220.35,7.727
2024-05-19,1352.09,1224.85,220.47,7.874
2024-05-20,1356.38,1225.56,220.6,7.58
2024-05-21,1380.94,1226.25,220.73,7.722
2024-05-22,1327.89,1226.94,220.85,7.528
2024-05-23,1350.02,1227.61,220.97,7.753
2024-05-24,1377.19,1228.27,221.09,7.585
2024-05-25,1379.16,1228.92,221.21,7.594
2024-05-26,1385.6,1229.56,221.32,7.725
2024-05-27,1443.57,1230.18,221.43,7.554
2024-05-28,1404.29,1230.78,221.54,7.531
2024-05-29,1423.43,1231.37,221.65,7.548
2024-05-30,1399.25,1231.94,221.75,7.679
2024-05-31,1390.99,1232.5,221.85,7.751
2024-06-01,1411.87,1233.04,221.95,7.768
2024-06-02,1439.29,1233.56,222.04,7.238
2024-06-03,1436.11,1234.06,222.13,7.389
2024-06-04,1438.15,1234.54,222.22,7.517
2024-06-05,1355.17,1235.01,222.3,7.303
2024-06-06,1350.77,1235.45,222.38,7.431
2024-06-07,1352.7,1235.87,222.46,7.423
2024-06-08,1368.92,1236.27,222.53,7.289
2024-06-09,1366.65,1236.65,222.6,7.165
2024-06-10,1320.24,1237.01,222.66,7.133
2024-06-11,1352.71,1237.35,222.72,7.308
2024-06-12,1314.79,1237.66,222.78,7.15
2024-06-13,1332.5,1237.95,222.83,7.297
2024-06-14,1311.27,1238.21,222.88,7.334
2024-06-15,1343.76,1238.46,222.92,7.434
2024-06-16,1294.73,1238.68,222.96,7.112
2024-06-17,1303.5,1238.87,223.0,7.198
2024-06-18,1379.78,1239.05,223.03,7.488
2024-06-19,1345.44,1239.19,223.05,7.399
2024-06-20,1362.74,1239.32,223.08,7.448
2024-06-21,1359.62,1239.42,223.09,7.441
2024-06-22,1356.74,1239.49,223.11,7.384
2024-06-23,1362.25,1239.54,223.12,7.419
2024-06-24,1401.41,1239.57,223.12,7.278
2024-06-25,1369.74,1239.57,223.12,7.286
2024-06-26,1402.02,1239.55,223.12,7.189
2024-06-27,1403.53,1239.5,223.11,7.274
2024-06-28,1373.02,1239.43,223.1,7.654
2024-06-29,1422.12,1239.33,223.08,7.31
2024-06-30,1386.03,1239.22,223.06,7.139
2024-07-01,1436.6,1239.07,223.03,7.338
2024-07-02,1416.24,1238.91,223.0,7.207
2024-07-03,1430.96,1238.72,222.97,7.309
2024-07-04,1404.29,1238.51,222.93,7.289
2024-07-05,1435.97,1238.28,222.89,7.275
2024-07-06,1452.67,1238.03,222.84,7.226
2024-07-07,1412.05,1237.75,222.79,6.982
2024-07-08,1342.58,1237.45,222.74,6.821
2024-07-09,1360.84,1237.14,222.68,6.875
2024-07-10,1355.27,1236.8,222.62,7.128
2024-07-11,1284.25,1236.44,222.56,6.982
2024-07-12,1374.73,1236.06,222.49,6.699
2024-07-13,1334.41,1235.67,222.42,6.902
2024-07-14,1330.6,1235.25,222.35,7.143
2024-07-15,1305.01,1234.82,222.27,6.853
2024-07-16,1260.94,1234.38,222.19,6.659
2024-07-17,1311.14,1233.91,222.1,6.894
2024-07-18,1349.55,1233.43,222.02,7.05
2024-07-19,1370.97,1232.94,221.93,6.985
2024-07-20,1352.64,1232.43,221.84,7.04
2024-07-21,1362.62,1231.9,221.74,6.994
2024-07-22,1341.71,1231.37,221.65,6.693
2024-07-23,1380.54,1230.82,221.55,6.788
2024-07-24,1339.37,1230.26,221.45,6.994
2024-07-25,1419.95,1229.69,221.34,7.011
2024-07-26,1425.62,1229.11,221.24,7.115
2024-07-27,1418.68,1228.52,221.13,6.857
2024-07-28,1417.43,1227.92,221.03,6.991
2024-07-29,1394.05,1227.32,220.92,6.698
2024-07-30,1427.74,1226.71,220.81,7.046
2024-07-31,1405.47,1226.09,220.7,6.711
2024-08-01,1378.0,1225.47,220.58,6.853
2024-08-02,1448.69,1224.84,220.47,7.043
2024-08-03,1442.59,1224.21,220.36,7.128
2024-08-04,1417.77,1223.58,220.24,6.869
2024-08-05,1320.72,1222.94,220.13,6.585
2024-08-06,1332.51,1222.31,220.02,6.529
2024-08-07,1301.67,1221.67,219.9,6.472
2024-08-08,1357.58,1221.04,219.79,6.605
2024-08-09,1295.47,1220.4,219.67,6.528
2024-08-10,1330.14,1219.77,219.56,6.456
2024-08-11,1297.77,1219.15,219.45,6.561
2024-08-12,1277.14,1218.53,219.33,6.315
2024-08-13,1305.97,1217.91,219.22,6.498
2024-08-14,1285.89,1217.3,219.11,6.373
2024-08-15,1304.79,1216.69,219.0,6.634
2024-08-16,1252.46,1216.09,218.9,6.551
2024-08-17,1258.78,1215.5,218.79,6.715
2024-08-18,1289.29,1214.92,218.69,6.74
2024-08-19,1291.57,1214.35,218.58,6.787
2024-08-20,1378.47,1213.79,218.48,6.56
2024-08-21,1385.54,1213.25,218.38,6.727
2024-08-22,1343.97,1212.71,218.29,6.673
2024-08-23,1327.36,1212.19,218.19,6.753
2024-08-24,1343.62,1211.68,218.1,6.709
2024-08-25,1375.03,1211.18,218.01,6.56
2024-08-26,1350.8,1210.7,217.93,6.44
2024-08-27,1374.02,1210.24,217.84,6.428
2024-08-28,1375.27,1209.79,217.76,6.389
2024-08-29,1369.57,1209.36,217.68,6.614
2024-08-30,1376.51,1208.95,217.61,6.829
2024-08-31,1399.75,1208.55,217.54,6.501
2024-09-01,1375.98,1208.18,217.47,6.436
2024-09-02,1410.36,1207.82,217.41,6.755
2024-09-03,1391.63,1207.48,217.35,6.478
2024-09-04,1404.93,1207.16,217.29,6.665
2024-09-05,1361.24,1206.87,217.24,6.526
2024-09-06,1324.33,1206.59,217.19,6.543
2024-09-07,1344.19,1206.34,217.14,6.222
2024-09-08,1279.3,1206.1,217.1,6.285
2024-09-09,1302.2,1205.89,217.06,6.06
2024-09-10,1306.3,1205.71,217.03,6.562
2024-09-11,1340.74,1205.54,217.0,6.151
2024-09-12,1247.95,1205.4,216.97,6.291
2024-09-13,1281.8,1205.28,216.95,6.308
2024-09-14,1309.32,1205.19,216.93,6.195
2024-09-15,1254.14,1205.12,216.92,6.447
2024-09-16,1261.9,1205.07,216.91,6.518
2024-09-17,1270.29,1205.05,216.91,6.186
2024-09-18,1334.85,1205.05,216.91,6.41
2024-09-19,1364.52,1205.07,216.91,6.376
2024-09-20,1340.74,1205.13,216.92,6.632
2024-09-21,1362.36,1205.2,216.94,6.567
