date,term_days,demand_bln,allotment_bln,cut_rate,weighted_avg_rate,key_rate
2021-06-12,7,1050.68,962.96,7.374,7.322,7.24
2021-06-13,7,1090.3,982.22,7.367,7.331,7.229
2021-06-14,7,996.73,968.95,7.35,7.316,7.218
2021-06-15,7,1117.5,1017.54,7.333,7.247,7.206
2021-06-16,7,1006.11,969.15,7.309,7.297,7.195
2021-06-17,7,985.61,971.35,7.287,7.263,7.183
2021-06-18,7,1432.14,1007.3,7.627,7.541,7.171
2021-06-19,7,1127.99,1041.0,7.512,7.405,7.16
2021-06-20,7,1148.53,1025.35,7.488,7.405,7.148
2021-06-21,7,1260.81,969.39,7.435,7.311,7.136
2021-06-22,7,1211.55,970.17,7.442,7.402,7.124
2021-06-23,7,1121.45,970.92,7.411,7.42,7.112
2021-06-24,7,1151.8,971.47,7.512,7.533,7.101
2021-06-25,7,1116.37,933.38,7.378,7.274,7.089
2021-06-26,7,1330.97,992.23,7.247,7.236,7.077
2021-06-27,7,1316.15,962.8,7.419,7.374,7.065
2021-06-28,7,1330.9,949.85,7.38,7.21,7.053
2021-06-29,7,1031.49,902.53,7.344,7.277,7.041
2021-06-30,7,1096.3,944.57,7.452,7.379,7.029
2021-07-01,7,1006.48,871.3,7.148,7.158,7.017
2021-07-02,7,1252.52,912.18,7.481,7.387,7.005
2021-07-03,7,1183.02,907.65,7.427,7.405,6.992
2021-07-04,7,1189.74,932.1,7.28,7.225,6.98
2021-07-05,7,1265.73,982.43,7.282,7.16,6.968
2021-07-06,7,1178.33,931.15,7.347,7.269,6.956
2021-07-07,7,1128.7,956.27,7.337,7.363,6.944
2021-07-08,7,1006.59,922.58,7.032,6.973,6.932
2021-07-09,7,966.58,933.8,6.941,6.936,6.92
2021-07-10,7,909.96,953.87,7.228,7.22,6.908
2021-07-11,7,940.05,857.75,7.123,7.051,6.897
2021-07-12,7,863.6,850.05,7.047,6.933,6.885
2021-07-13,7,957.16,896.05,7.037,6.929,6.873
2021-07-14,7,902.03,867.33,7.061,7.083,6.861
2021-07-15,7,975.71,870.15,7.058,7.016,6.849
2021-07-16,7,906.3,848.9,6.821,6.684,6.837
2021-07-17,7,814.89,832.11,6.948,6.939,6.826
2021-07-18,7,1173.06,905.3,7.128,6.988,6.814
2021-07-19,7,1046.4,805.93,7.14,7.048,6.803
2021-07-20,7,1133.37,864.57,7.203,7.157,6.791
2021-07-21,7,1157.12,855.31,6.986,7.062,6.78
2021-07-22,7,950.22,778.41,7.01,7.001,6.768
2021-07-23,7,1060.92,801.64,7.052,6.978,6.757
2021-07-24,7,911.16,804.9,7.108,7.059,6.746
2021-07-25,7,1065.78,845.59,7.151,7.147,6.734
2021-07-26,7,1012.24,811.07,7.204,7.225,6.723
2021-07-27,7,1135.52,819.38,7.039,6.977,6.712
2021-07-28,7,968.52,770.2,7.118,7.057,6.701
2021-07-29,7,1189.21,901.85,7.097,7.006,6.69
2021-07-30,7,928.7,822.54,7.073,7.056,6.68
2021-07-31,7,1040.07,837.51,7.017,7.018,6.669
2021-08-01,7,963.66,801.52,6.977,6.83,6.659
2021-08-02,7,1172.04,798.37,6.913,6.843,6.648
2021-08-03,7,1082.0,889.32,6.897,6.786,6.638
2021-08-04,7,965.61,756.83,7.005,6.963,6.627
2021-08-05,7,885.82,835.58,6.763,6.651,6.617
2021-08-06,7,725.07,785.69,6.724,6.608,6.607
2021-08-07,7,823.01,816.54,6.801,6.807,6.597
2021-08-08,7,878.18,811.34,6.722,6.663,6.588
2021-08-09,7,848.08,802.45,6.655,6.602,6.578
2021-08-10,7,728.96,841.79,6.697,6.669,6.568
2021-08-11,7,758.05,754.55,6.775,6.773,6.559
2021-08-12,7,947.81,837.53,6.618,6.547,6.55
2021-08-13,7,932.3,849.82,6.707,6.637,6.541
2021-08-14,7,929.47,810.03,6.677,6.607,6.531
2021-08-15,7,888.99,915.4,6.612,6.616,6.523
2021-08-16,7,975.75,846.66,6.64,6.587,6.514
2021-08-17,7,904.47,864.33,6.53,6.465,6.505
2021-08-18,7,1197.86,857.22,6.856,6.825,6.497
2021-08-19,7,1118.48,880.51,6.729,6.771,6.489
2021-08-20,7,1033.91,934.65,6.916,6.87,6.48
2021-08-21,7,1312.49,980.98,6.815,6.752,6.472
2021-08-22,7,1143.28,926.1,6.769,6.816,6.465
2021-08-23,7,1170.05,943.66,6.9,6.916,6.457
2021-08-24,7,1120.53,971.21,6.717,6.726,6.449
2021-08-25,7,1295.27,925.34,6.732,6.657,6.442
2021-08-26,7,1200.07,977.01,6.639,6.559,6.435
2021-08-27,7,1333.32,955.1,6.883,6.741,6.428
2021-08-28,7,1158.38,937.58,6.921,6.919,6.421
2021-08-29,7,1135.78,949.82,6.63,6.584,6.414
2021-08-30,7,1208.63,878.64,6.693,6.552,6.408
2021-08-31,7,1210.09,957.25,6.757,6.767,6.401
2021-09-01,7,1135.12,897.39,6.704,6.637,6.395
2021-09-02,7,1049.19,898.69,6.737,6.676,6.389
2021-09-03,7,1191.7,966.2,6.724,6.598,6.384
2021-09-04,7,1205.23,924.05,6.761,6.735,6.378
2021-09-05,7,913.97,966.07,6.446,6.421,6.372
2021-09-06,7,980.82,974.13,6.533,6.48,6.367
2021-09-07,7,994.32,978.31,6.423,6.352,6.362
2021-09-08,7,994.67,942.53,6.474,6.556,6.357
2021-09-09,7,1177.17,1007.54,6.364,6.254,6.353
2021-09-10,7,999.84,974.5,6.466,6.38,6.348
2021-09-11,7,989.01,994.22,6.448,6.433,6.344
2021-09-12,7,1190.59,937.69,6.565,6.465,6.34
2021-09-13,7,988.65,973.71,6.481,6.377,6.336
2021-09-14,7,1053.74,1018.36,6.492,6.499,6.332
2021-09-15,7,1035.18,1013.52,6.477,6.457,6.329
2021-09-16,7,977.37,950.88,6.305,6.279,6.325
2021-09-17,7,1012.42,958.53,6.312,6.272,6.322
2021-09-18,7,1265.03,941.48,6.644,6.559,6.319
2021-09-19,7,1238.77,951.2,6.689,6.626,6.317
2021-09-20,7,1251.66,922.94,6.645,6.591,6.314
2021-09-21,7,1305.4,964.45,6.593,6.585,6.312
2021-09-22,7,1271.87,988.48,6.64,6.612,6.31
2021-09-23,7,1216.33,935.56,6.632,6.535,6.308
2021-09-24,7,1299.3,956.28,6.718,6.708,6.306
2021-09-25,7,1119.51,947.86,6.712,6.579,6.305
2021-09-26,7,1452.74,988.35,6.609,6.543,6.303
2021-09-27,7,1137.58,925.62,6.648,6.541,6.302
2021-09-28,7,1145.38,922.26,6.674,6.581,6.301
2021-09-29,7,1065.07,907.95,6.685,6.731,6.301
2021-09-30,7,1049.34,892.73,6.783,6.659,6.3
2021-10-01,7,1274.98,945.88,6.648,6.557,6.3
2021-10-02,7,1331.6,917.32,6.744,6.719,6.3
2021-10-03,7,1124.88,918.55,6.557,6.484,6.3
2021-10-04,7,1240.35,955.75,6.6,6.557,6.301
2021-10-05,7,1226.07,952.2,6.48,6.502,6.301
2021-10-06,7,1137.23,842.38,6.664,6.647,6.302
2021-10-07,7,1327.49,917.09,6.705,6.631,6.303
2021-10-08,7,1050.72,896.76,6.25,6.193,6.304
2021-10-09,7,894.01,867.21,6.471,6.447,6.306
2021-10-10,7,971.51,889.42,6.505,6.487,6.307
2021-10-11,7,893.64,812.21,6.503,6.454,6.309
2021-10-12,7,963.11,918.65,6.365,6.333,6.311
2021-10-13,7,847.29,880.47,6.525,6.493,6.313
2021-10-14,7,815.82,827.32,6.466,6.412,6.316
2021-10-15,7,950.58,832.49,6.516,6.435,6.318
2021-10-16,7,907.39,788.97,6.461,6.448,6.321
2021-10-17,7,861.27,833.44,6.505,6.469,6.324
2021-10-18,7,1063.24,823.65,6.766,6.612,6.327
2021-10-19,7,1079.76,790.58,6.664,6.573,6.331
2021-10-20,7,975.92,860.86,6.707,6.633,6.334
2021-10-21,7,1080.51,875.41,6.788,6.728,6.338
2021-10-22,7,1183.99,827.14,6.682,6.692,6.342
2021-10-23,7,1054.73,815.13,6.606,6.717,6.347
2021-10-24,7,989.9,839.14,6.755,6.582,6.351
2021-10-25,7,1051.26,821.69,6.82,6.786,6.356
2021-10-26,7,1058.85,783.34,6.813,6.767,6.36
2021-10-27,7,850.46,797.59,6.773,6.714,6.365
2021-10-28,7,1039.71,809.67,6.533,6.51,6.37
2021-10-29,7,1027.81,828.74,6.675,6.632,6.376
2021-10-30,7,934.56,820.77,6.685,6.617,6.381
2021-10-31,7,1057.73,828.58,6.741,6.692,6.387
2021-11-01,7,968.25,769.01,6.878,6.856,6.393
2021-11-02,7,1074.31,847.2,6.663,6.636,6.399
2021-11-03,7,1025.95,825.94,6.935,6.894,6.405
2021-11-04,7,1090.2,917.44,6.731,6.652,6.412
2021-11-05,7,762.91,817.15,6.507,6.598,6.418
2021-11-06,7,840.57,845.0,6.643,6.611,6.425
2021-11-07,7,1047.14,935.98,6.656,6.644,6.432
2021-11-08,7,905.53,847.34,6.641,6.566,6.439
2021-11-09,7,879.53,842.06,6.535,6.495,6.447
2021-11-10,7,787.05,814.03,6.644,6.603,6.454
2021-11-11,7,924.71,906.47,6.529,6.384,6.462
2021-11-12,7,906.11,817.04,6.556,6.47,6.47
2021-11-13,7,956.74,877.39,6.62,6.533,6.478
2021-11-14,7,861.01,850.89,6.57,6.49,6.486
2021-11-15,7,728.47,866.01,6.728,6.625,6.494
2021-11-16,7,824.9,828.11,6.606,6.558,6.502
2021-11-17,7,941.09,930.38,6.643,6.663,6.511
2021-11-18,7,1052.85,879.14,6.799,6.756,6.52
2021-11-19,7,1053.9,851.89,6.962,6.853,6.529
2021-11-20,7,1260.54,943.84,6.835,6.733,6.538
2021-11-21,7,1125.26,887.94,6.989,6.92,6.547
2021-11-22,7,1245.36,922.85,6.992,6.871,6.556
2021-11-23,7,1087.71,946.08,6.88,6.846,6.566
2021-11-24,7,1169.58,938.64,6.928,6.946,6.576
2021-11-25,7,948.62,850.48,6.898,6.819,6.585
2021-11-26,7,1183.16,956.88,6.99,6.943,6.596
2021-11-27,7,1108.77,934.04,6.941,6.869,6.606
2021-11-28,7,1278.43,930.88,6.933,6.852,6.616
2021-11-29,7,1229.74,943.21,6.981,6.94,6.627
2021-11-30,7,1210.47,895.07,6.862,6.778,6.637
2021-12-01,7,1190.41,962.3,6.993,6.903,6.648
2021-12-02,7,1084.97,911.7,7.062,6.931,6.659
2021-12-03,7,1132.0,953.04,7.033,6.986,6.671
2021-12-04,7,1256.98,971.79,7.11,7.113,6.682
2021-12-05,7,1427.16,1006.87,7.016,7.001,6.694
2021-12-06,7,1024.35,943.22,6.821,6.846,6.706
2021-12-07,7,1049.1,1024.98,6.782,6.698,6.719
2021-12-08,7,1048.56,1009.22,6.851,6.844,6.731
2021-12-09,7,1012.86,962.59,7.055,6.949,6.744
2021-12-10,7,1144.51,939.98,6.933,6.919,6.758
2021-12-11,7,1073.02,929.03,6.879,6.911,6.771
2021-12-12,7,1066.7,989.46,6.86,6.835,6.786
2021-12-13,7,1018.2,954.15,6.828,6.861,6.8
2021-12-14,7,1106.87,1021.54,6.905,6.825,6.815
2021-12-15,7,1051.01,955.0,7.049,6.992,6.831
2021-12-16,7,974.02,946.1,6.971,6.875,6.847
2021-12-17,7,981.14,984.26,6.947,6.898,6.864
2021-12-18,7,1300.72,950.16,7.175,7.138,6.882
2021-12-19,7,1254.51,972.2,7.314,7.266,6.901
2021-12-20,7,1372.24,1003.79,7.277,7.203,6.92
2021-12-21,7,1383.52,970.43,7.255,7.181,6.94
2021-12-22,7,1295.0,967.27,7.304,7.271,6.962
2021-12-23,7,1285.03,966.63,7.53,7.472,6.984
2021-12-24,7,1398.84,896.31,7.477,7.37,7.008
2021-12-25,7,1279.36,965.14,7.525,7.38,7.033
2021-12-26,7,1168.51,952.62,7.297,7.217,7.059
2021-12-27,7,1262.56,973.64,7.456,7.337,7.088
2021-12-28,7,1389.53,958.76,7.45,7.358,7.117
2021-12-29,7,1136.63,925.47,7.581,7.51,7.149
2021-12-30,7,1232.02,963.5,7.66,7.603,7.183
2021-12-31,7,1308.72,911.81,7.642,7.559,7.218
2022-01-01,7,1234.06,925.28,7.59,7.649,7.256
2022-01-02,7,1220.81,900.24,7.653,7.54,7.297
2022-01-03,7,1346.76,921.74,7.805,7.816,7.34
2022-01-04,7,1178.71,886.82,7.866,7.808,7.386
2022-01-05,7,1219.83,952.08,7.876,7.793,7.434
2022-01-06,7,1248.14,959.47,7.935,7.915,7.486
2022-01-07,7,1346.14,913.95,7.993,7.92,7.541
2022-01-08,7,1157.95,931.89,7.879,7.788,7.6
2022-01-09,7,968.74,818.77,7.987,8.026,7.662
2022-01-10,7,951.71,817.71,8.057,7.897,7.728
2022-01-11,7,1067.6,851.19,8.091,8.028,7.797
2022-01-12,7,1190.57,859.05,8.172,8.131,7.871
2022-01-13,7,1059.12,846.04,8.261,8.281,7.95
2022-01-14,7,1019.98,791.1,8.302,8.233,8.032
2022-01-15,7,1125.57,884.73,8.404,8.487,8.119
2022-01-16,7,1250.04,915.95,8.62,8.608,8.211
2022-01-17,7,1278.14,881.79,8.633,8.465,8.308
2022-01-18,7,1605.23,871.67,9.075,8.953,8.409
2022-01-19,7,1443.56,838.63,9.132,9.094,8.515
2022-01-20,7,1383.83,798.59,9.334,9.226,8.626
2022-01-21,7,1525.07,828.36,9.457,9.434,8.742
2022-01-22,7,1673.41,897.61,9.617,9.545,8.863
2022-01-23,7,1458.6,810.06,9.662,9.552,8.989
2022-01-24,7,1667.65,805.29,9.888,9.79,9.12
2022-01-25,7,1655.01,859.19,10.076,10.068,9.255
2022-01-26,7,1713.78,861.13,10.06,9.909,9.396
2022-01-27,7,1628.12,790.37,10.493,10.495,9.54
2022-01-28,7,1695.21,811.29,10.715,10.719,9.689
2022-01-29,7,1793.2,803.65,10.792,10.726,9.842
2022-01-30,7,1741.03,824.82,10.968,10.848,9.999
2022-01-31,7,1958.48,862.54,11.142,11.12,10.159
2022-02-01,7,1812.41,797.68,11.265,11.19,10.323
2022-02-02,7,2069.87,866.23,11.481,11.355,10.489
2022-02-03,7,1957.62,834.28,11.768,11.814,10.657
2022-02-04,7,2186.28,915.09,11.817,11.723,10.828
2022-02-05,7,1958.94,848.12,11.816,11.692,11.0
2022-02-06,7,1954.08,837.16,12.076,12.04,11.173
2022-02-07,7,1983.68,864.54,12.368,12.314,11.346
2022-02-08,7,2110.61,836.78,12.453,12.478,11.52
2022-02-09,7,1997.18,790.14,12.711,12.642,11.692
2022-02-10,7,2137.45,849.19,12.926,12.857,11.864
2022-02-11,7,2166.88,853.47,13.056,13.023,12.033
2022-02-12,7,2157.62,811.73,13.141,13.101,12.2
2022-02-13,7,2378.19,870.08,13.45,13.412,12.363
2022-02-14,7,2097.16,805.6,13.744,13.708,12.523
2022-02-15,7,2447.76,871.2,13.948,13.906,12.678
2022-02-16,7,2583.57,897.39,14.128,14.057,12.828
2022-02-17,7,2409.61,897.81,14.31,14.302,12.972
2022-02-18,7,2790.54,885.61,14.576,14.508,13.11
2022-02-19,7,2916.95,902.59,14.715,14.706,13.241
2022-02-20,7,2881.81,883.69,14.96,14.979,13.364
2022-02-21,7,3039.53,917.01,15.05,14.966,13.48
2022-02-22,7,3009.87,924.08,15.267,15.337,13.586
2022-02-23,7,2893.68,895.85,15.341,15.255,13.683
2022-02-24,7,3010.41,941.91,15.517,15.432,13.771
2022-02-25,7,3267.02,946.71,15.47,15.447,13.848
2022-02-26,7,3221.71,936.58,15.672,15.644,13.916
2022-02-27,7,3604.64,1031.76,15.816,15.77,13.972
2022-02-28,7,3175.67,946.5,21.712,21.702,20.018
2022-03-01,7,3297.83,945.8,21.787,21.75,20.052
2022-03-02,7,3124.88,944.67,21.7,21.753,20.075
2022-03-03,7,3122.04,929.06,21.858,21.806,20.087
2022-03-04,7,3404.95,990.33,21.876,21.784,20.087
2022-03-05,7,3285.33,945.26,21.732,21.654,20.076
2022-03-06,7,3377.32,952.03,21.79,21.764,20.054
2022-03-07,7,3229.99,955.34,21.724,21.698,20.02
2022-03-08,7,2913.69,941.61,21.478,21.438,19.976
2022-03-09,7,2813.31,916.34,21.444,21.351,19.92
2022-03-10,7,2950.34,962.58,21.34,21.345,19.855
2022-03-11,7,3304.08,1010.13,21.195,21.242,19.779
2022-03-12,7,3082.8,986.85,21.169,21.12,19.694
2022-03-13,7,3227.25,1034.57,21.076,21.116,19.599
2022-03-14,7,2992.91,1005.85,20.817,20.81,19.496
2022-03-15,7,2947.56,997.12,20.725,20.786,19.384
2022-03-16,7,3100.51,1043.52,20.439,20.413,19.265
2022-03-17,7,2754.25,972.68,20.474,20.431,19.139
2022-03-18,7,2952.06,976.38,20.564,20.557,19.006
2022-03-19,7,2861.67,971.5,20.278,20.206,18.868
2022-03-20,7,2982.91,1023.31,20.135,20.105,18.724
2022-03-21,7,2806.82,966.41,19.927,19.944,18.576
2022-03-22,7,2617.17,940.35,19.73,19.721,18.424
2022-03-23,7,2762.91,980.02,19.591,19.539,18.268
2022-03-24,7,2563.87,927.0,19.318,19.278,18.11
2022-03-25,7,2594.7,970.09,19.168,19.156,17.95
2022-03-26,7,2469.6,961.51,18.919,18.905,17.788
2022-03-27,7,2422.23,935.76,18.842,18.83,17.626
2022-03-28,7,2379.19,957.36,18.618,18.585,17.464
2022-03-29,7,2179.07,880.47,18.368,18.277,17.302
2022-03-30,7,2337.34,933.07,18.21,18.127,17.14
2022-03-31,7,2050.36,905.85,17.996,17.969,16.981
2022-04-01,7,2526.54,1016.81,17.915,17.906,16.822
2022-04-02,7,2065.18,916.59,17.6,17.585,16.667
2022-04-03,7,1982.51,884.71,17.501,17.417,16.514
2022-04-04,7,1786.81,851.76,17.212,17.155,16.364
2022-04-05,7,2068.86,940.11,17.157,17.048,16.217
2022-04-06,7,1798.65,876.62,17.002,16.883,16.074
2022-04-07,7,1697.9,855.67,16.838,16.792,15.935
2022-04-08,7,1517.16,889.72,16.506,16.524,15.8
2022-04-09,7,1510.25,895.38,16.255,16.21,15.67
2022-04-10,7,1512.56,889.65,16.178,16.224,15.544
2022-04-11,7,1416.11,863.13,10.063,10.005,9.423
2022-04-12,7,1368.49,863.18,9.703,9.655,9.306
2022-04-13,7,1287.44,861.1,9.61,9.51,9.194
2022-04-14,7,1252.33,860.35,9.41,9.342,9.087
2022-04-15,7,1243.44,859.3,9.491,9.382,8.985
2022-04-16,7,1308.76,878.85,9.169,9.041,8.888
2022-04-17,7,1237.77,838.93,9.035,8.927,8.795
2022-04-18,7,1350.86,805.09,9.184,9.139,8.707
2022-04-19,7,1310.61,825.67,9.033,8.946,8.624
2022-04-20,7,1361.19,854.48,9.099,9.024,8.545
2022-04-21,7,1164.21,763.3,8.901,8.872,8.47
2022-04-22,7,1048.86,761.59,8.769,8.641,8.4
2022-04-23,7,1263.5,854.52,8.822,8.776,8.334
2022-04-24,7,1264.89,874.42,8.752,8.744,8.272
2022-04-25,7,1067.57,776.16,8.531,8.528,8.213
2022-04-26,7,1150.07,823.56,8.559,8.534,8.158
2022-04-27,7,1158.43,806.06,8.549,8.496,8.107
2022-04-28,7,1071.99,811.31,8.469,8.388,8.059
2022-04-29,7,1116.29,831.91,8.418,8.364,8.014
2022-04-30,7,1173.7,777.13,8.489,8.521,7.972
2022-05-01,7,979.11,785.16,8.52,8.483,7.932
2022-05-02,7,1100.83,815.28,8.28,8.224,7.895
2022-05-03,7,1038.75,823.01,8.159,8.137,7.861
2022-05-04,7,1018.14,791.31,8.208,8.161,7.829
2022-05-05,7,1139.58,861.31,8.207,8.169,7.799
2022-05-06,7,849.23,822.34,7.955,7.893,7.771
2022-05-07,7,950.54,825.78,7.978,7.907,7.745
2022-05-08,7,1031.44,854.32,8.078,8.077,7.72
2022-05-09,7,980.13,844.07,7.737,7.59,7.697
2022-05-10,7,1033.15,882.29,7.809,7.783,7.675
2022-05-11,7,803.7,824.94,7.949,7.876,7.655
2022-05-12,7,863.37,813.53,7.763,7.617,7.635
2022-05-13,7,954.75,856.62,7.847,7.748,7.617
2022-05-14,7,1000.44,874.75,7.815,7.763,7.6
2022-05-15,7,1010.96,834.52,7.845,7.8,7.583
2022-05-16,7,963.48,834.8,7.882,7.869,7.567
2022-05-17,7,1018.86,895.25,7.739,7.73,7.552
2022-05-18,7,1297.54,867.9,7.757,7.63,7.538
2022-05-19,7,1095.65,849.16,7.826,7.795,7.524
2022-05-20,7,1181.59,939.37,8.042,8.029,7.51
2022-05-21,7,1150.19,889.02,7.74,7.701,7.497
2022-05-22,7,1153.18,956.88,7.88,7.855,7.485
2022-05-23,7,1183.97,923.05,7.625,7.479,7.472
2022-05-24,7,1067.22,937.68,7.706,7.606,7.46
2022-05-25,7,1140.79,925.14,7.872,7.891,7.448
2022-05-26,7,1068.87,844.63,7.792,7.728,7.436
2022-05-27,7,1218.56,902.61,7.747,7.808,7.425
2022-05-28,7,1284.23,942.62,7.7,7.586,7.413
2022-05-29,7,1153.11,964.19,7.594,7.622,7.402
2022-05-30,7,1284.65,892.93,7.798,7.717,7.39
2022-05-31,7,1229.62,957.58,7.708,7.701,7.379
2022-06-01,7,1192.68,923.76,7.597,7.533,7.368
2022-06-02,7,1113.13,974.53,7.71,7.666,7.357
2022-06-03,7,1183.43,968.6,7.743,7.723,7.346
2022-06-04,7,1352.36,997.93,7.669,7.589,7.334
2022-06-05,7,1076.85,1011.51,7.483,7.473,7.323
2022-06-06,7,1051.16,992.15,7.466,7.402,7.312
2022-06-07,7,1077.17,1007.74,7.395,7.354,7.301
2022-06-08,7,903.85,966.52,7.444,7.262,7.29
2022-06-09,7,1124.51,1078.37,7.487,7.421,7.278
2022-06-10,7,1090.17,937.29,7.5,7.513,7.267
2022-06-11,7,1093.49,961.48,7.469,7.454,7.256
2022-06-12,7,1051.85,1011.11,7.34,7.335,7.244
2022-06-13,7,1181.38,1005.13,7.434,7.386,7.233
2022-06-14,7,944.44,994.68,7.408,7.442,7.221
2022-06-15,7,972.17,999.72,7.303,7.267,7.21
2022-06-16,7,1080.82,901.25,7.311,7.228,7.198
2022-06-17,7,1126.55,1027.53,7.391,7.383,7.186
2022-06-18,7,1199.79,962.15,7.635,7.631,7.175
2022-06-19,7,1278.23,1009.93,7.368,7.349,7.163
2022-06-20,7,1075.18,891.87,7.632,7.562,7.151
2022-06-21,7,1251.39,968.43,7.582,7.546,7.139
2022-06-22,7,1203.35,935.85,7.493,7.513,7.127
2022-06-23,7,1235.32,971.45,7.446,7.42,7.115
2022-06-24,7,1127.95,958.12,7.485,7.361,7.104
2022-06-25,7,1233.37,955.21,7.39,7.309,7.092
2022-06-26,7,1105.5,900.49,7.415,7.332,7.08
2022-06-27,7,1108.41,930.55,7.3,7.212,7.068
2022-06-28,7,1263.09,921.06,7.266,7.111,7.056
2022-06-29,7,1356.09,939.39,7.58,7.625,7.044
2022-06-30,7,1355.94,951.26,7.387,7.293,7.032
2022-07-01,7,1211.5,916.4,7.386,7.296,7.02
2022-07-02,7,1075.08,860.91,7.355,7.208,7.008
2022-07-03,7,1142.7,903.77,7.279,7.273,6.996
2022-07-04,7,1283.97,985.81,7.309,7.254,6.983
2022-07-05,7,1170.21,946.48,7.329,7.261,6.971
2022-07-06,7,1071.88,779.26,7.294,7.229,6.959
2022-07-07,7,974.47,880.17,7.237,7.217,6.947
2022-07-08,7,929.11,905.26,7.124,7.05,6.935
2022-07-09,7,959.32,861.08,7.088,6.939,6.923
2022-07-10,7,831.43,846.34,7.093,6.978,6.911
2022-07-11,7,874.38,848.26,7.106,6.989,6.9
2022-07-12,7,957.35,872.3,7.024,6.988,6.888
2022-07-13,7,946.99,808.38,7.012,7.009,6.876
2022-07-14,7,838.62,886.03,7.132,7.156,6.864
2022-07-15,7,788.74,838.59,6.927,6.795,6.852
2022-07-16,7,783.58,804.23,6.84,6.821,6.84
2022-07-17,7,809.3,873.03,7.023,6.942,6.829
2022-07-18,7,895.22,776.64,7.117,7.213,6.817
2022-07-19,7,964.08,808.66,7.069,7.088,6.805
2022-07-20,7,1102.9,805.82,7.215,7.25,6.794
2022-07-21,7,1119.23,898.95,7.121,7.111,6.782
2022-07-22,7,1015.97,798.4,7.02,6.989,6.771
2022-07-23,7,890.15,745.79,7.264,7.194,6.76
2022-07-24,7,1056.65,800.07,6.97,6.89,6.748
2022-07-25,7,1187.16,835.99,7.08,6.99,6.737
2022-07-26,7,1016.13,847.49,6.925,6.906,6.726
2022-07-27,7,1267.35,900.12,7.087,7.115,6.715
2022-07-28,7,1130.86,870.46,7.003,6.935,6.704
2022-07-29,7,1053.89,828.95,7.109,7.023,6.693
2022-07-30,7,1032.12,792.72,7.031,6.907,6.682
2022-07-31,7,1148.56,882.67,7.13,7.092,6.672
2022-08-01,7,1156.41,815.2,6.977,6.988,6.661
2022-08-02,7,1059.37,807.68,6.872,6.886,6.651
2022-08-03,7,1075.69,819.08,7.009,7.028,6.64
2022-08-04,7,980.53,793.13,6.96,6.931,6.63
2022-08-05,7,920.82,824.27,6.624,6.579,6.62
2022-08-06,7,814.07,836.27,6.675,6.689,6.61
2022-08-07,7,925.48,874.15,6.691,6.585,6.6
2022-08-08,7,1074.98,839.39,6.864,6.792,6.59
2022-08-09,7,690.99,813.25,6.787,6.822,6.58
2022-08-10,7,861.66,806.31,6.693,6.589,6.571
2022-08-11,7,937.54,874.8,6.749,6.697,6.561
2022-08-12,7,902.97,875.18,6.539,6.52,6.552
2022-08-13,7,887.43,858.55,6.648,6.602,6.543
2022-08-14,7,916.7,867.01,6.716,6.723,6.534
2022-08-15,7,929.39,902.46,6.688,6.714,6.525
2022-08-16,7,1006.99,943.09,6.623,6.597,6.516
2022-08-17,7,882.29,872.69,6.654,6.674,6.507
2022-08-18,7,1301.06,908.69,6.876,6.78,6.499
2022-08-19,7,1180.69,944.67,6.84,6.782,6.491
2022-08-20,7,1170.16,889.47,6.901,6.972,6.482
2022-08-21,7,1120.99,921.5,6.85,6.897,6.474
2022-08-22,7,1245.19,926.03,6.857,6.744,6.467
2022-08-23,7,1178.06,886.64,6.946,6.895,6.459
2022-08-24,7,1229.83,943.46,6.867,6.824,6.451
2022-08-25,7,1120.7,943.5,6.933,6.904,6.444
2022-08-26,7,1169.22,966.45,6.733,6.747,6.437
2022-08-27,7,1278.29,909.88,6.652,6.694,6.43
2022-08-28,7,1155.63,955.92,6.761,6.713,6.423
2022-08-29,7,1331.59,1007.81,6.748,6.754,6.416
2022-08-30,7,1237.13,1035.75,6.876,6.859,6.409
2022-08-31,7,1365.7,1011.13,6.663,6.612,6.403
2022-09-01,7,1127.7,928.08,6.741,6.606,6.397
2022-09-02,7,1178.26,987.69,6.773,6.774,6.391
2022-09-03,7,1161.17,957.26,6.743,6.723,6.385
2022-09-04,7,1208.56,986.02,6.716,6.685,6.379
2022-09-05,7,1028.9,950.6,6.553,6.453,6.374
2022-09-06,7,969.85,918.81,6.605,6.653,6.369
2022-09-07,7,931.11,967.5,6.636,6.594,6.363
2022-09-08,7,1053.26,1005.24,6.511,6.404,6.359
2022-09-09,7,948.96,990.03,6.439,6.323,6.354
2022-09-10,7,1094.51,993.66,6.622,6.606,6.349
2022-09-11,7,1100.92,986.36,6.409,6.394,6.345
2022-09-12,7,1039.47,991.78,6.634,6.561,6.341
2022-09-13,7,1065.96,994.62,6.594,6.567,6.337
2022-09-14,7,1147.99,964.56,6.602,6.586,6.333
2022-09-15,7,1011.25,974.8,6.534,6.491,6.33
2022-09-16,7,1003.98,1030.3,6.307,6.222,6.326
2022-09-17,7,1064.86,971.29,6.39,6.388,6.323
2022-09-18,7,1137.56,964.53,6.695,6.686,6.32
2022-09-19,7,1206.85,963.05,6.613,6.592,6.317
2022-09-20,7,1158.47,947.95,6.639,6.548,6.315
2022-09-21,7,1136.39,936.19,6.711,6.595,6.312
